Timestamp,Type,Pulse,Trigger
20310252,PULS,1871.0,
20310254,PULS,1871.0,
20310256,PULS,1871.0,
20310258,PULS,1871.0,
20310260,PULS,1885.0,
20310262,PULS,1885.0,
20310264,PULS,1885.0,
20310266,PULS,1885.0,
20310268,PULS,1871.0,
20310270,PULS,1856.0,
20310272,PULS,1871.0,
20310274,PULS,1871.0,
20310276,PULS,1871.0,
20310278,PULS,1885.0,
20310280,PULS,1900.0,
20310282,PULS,1915.0,
20310284,PULS,1930.0,
20310286,PULS,1930.0,
20310288,PULS,1944.0,
20310290,PULS,1930.0,
20310292,PULS,1944.0,
20310294,PULS,1944.0,
20310296,PULS,1959.0,
20310298,PULS,1959.0,
20310300,PULS,1974.0,
20310302,PULS,1989.0,
20310304,PULS,1989.0,
20310306,PULS,2003.0,
20310308,PULS,2018.0,
20310310,PULS,2018.0,
20310312,PULS,2033.0,
20310316,PULS,2062.0,
20310318,PULS,2107.0,
20310320,PULS,2121.0,
20310322,PULS,2136.0,
20310324,PULS,2151.0,
20310326,PULS,2166.0,
20310328,PULS,2180.0,
20310330,PULS,2195.0,
20310332,PULS,2210.0,
20310334,PULS,2239.0,
20310336,PULS,2269.0,
20310338,PULS,2298.0,
20310340,PULS,2328.0,
20310342,PULS,2357.0,
20310344,PULS,2357.0,
20310346,PULS,2387.0,
20310348,PULS,2402.0,
20310350,PULS,2402.0,
20310352,PULS,2402.0,
20310354,PULS,2416.0,
20310356,PULS,2431.0,
20310358,PULS,2431.0,
20310360,PULS,2446.0,
20310362,PULS,2431.0,
20310364,PULS,2446.0,
20310366,PULS,2431.0,
20310368,PULS,2431.0,
20310370,PULS,2431.0,
20310372,PULS,2431.0,
20310374,PULS,2416.0,
20310376,PULS,2402.0,
20310378,PULS,2387.0,
20310380,PULS,2387.0,
20310382,PULS,2387.0,
20310384,PULS,2387.0,
20310384,PULS,2048.0,PULS_TRIGGER
20310386,PULS,2402.0,
20310388,PULS,2416.0,
20310390,PULS,2431.0,
20310392,PULS,2461.0,
20310394,PULS,2475.0,
20310396,PULS,2490.0,
20310398,PULS,2490.0,
20310400,PULS,2490.0,
20310402,PULS,2475.0,
20310404,PULS,2446.0,
20310406,PULS,2416.0,
20310408,PULS,2372.0,
20310410,PULS,2328.0,
20310412,PULS,2298.0,
20310414,PULS,2254.0,
20310416,PULS,2225.0,
20310418,PULS,2210.0,
20310420,PULS,2195.0,
20310422,PULS,2195.0,
20310424,PULS,2195.0,
20310426,PULS,2180.0,
20310428,PULS,2166.0,
20310430,PULS,2136.0,
20310432,PULS,2107.0,
20310434,PULS,2062.0,
20310438,PULS,2018.0,
20310440,PULS,1989.0,
20310442,PULS,1974.0,
20310444,PULS,1930.0,
20310446,PULS,1900.0,
20310448,PULS,1900.0,
20310450,PULS,1871.0,
20310452,PULS,1856.0,
20310454,PULS,1856.0,
20310456,PULS,1871.0,
20310458,PULS,1885.0,
20310460,PULS,1885.0,
20310462,PULS,1900.0,
20310464,PULS,1930.0,
20310466,PULS,1944.0,
20310468,PULS,1944.0,
20310470,PULS,1959.0,
20310472,PULS,1959.0,
20310474,PULS,1959.0,
20310476,PULS,1930.0,
20310478,PULS,1930.0,
20310480,PULS,1930.0,
20310482,PULS,1900.0,
20310484,PULS,1900.0,
20310486,PULS,1885.0,
20310488,PULS,1885.0,
20310490,PULS,1885.0,
20310492,PULS,1885.0,
20310494,PULS,1885.0,
20310496,PULS,1885.0,
20310498,PULS,1871.0,
20310500,PULS,1841.0,
20310502,PULS,1826.0,
20310504,PULS,1797.0,
20310506,PULS,1782.0,
20310508,PULS,1753.0,
20310510,PULS,1738.0,
20310512,PULS,1708.0,
20310514,PULS,1708.0,
20310516,PULS,1694.0,
20310518,PULS,1694.0,
20310520,PULS,1694.0,
20310522,PULS,1708.0,
20310524,PULS,1723.0,
20310526,PULS,1738.0,
20310528,PULS,1753.0,
20310530,PULS,1767.0,
20310532,PULS,1767.0,
20310534,PULS,1767.0,
20310536,PULS,1753.0,
20310538,PULS,1753.0,
20310540,PULS,1738.0,
20310542,PULS,1738.0,
20310544,PULS,1723.0,
20310546,PULS,1723.0,
20310548,PULS,1694.0,
20310550,PULS,1679.0,
20310552,PULS,1664.0,
20310554,PULS,1649.0,
20310556,PULS,1664.0,
20310558,PULS,1664.0,
20310560,PULS,1679.0,
20310562,PULS,1708.0,
20310564,PULS,1708.0,
20310566,PULS,1723.0,
20310568,PULS,1723.0,
20310570,PULS,1738.0,
20310572,PULS,1738.0,
20310574,PULS,1738.0,
20310576,PULS,1738.0,
20310578,PULS,1738.0,
20310580,PULS,1723.0,
20310582,PULS,1723.0,
20310584,PULS,1723.0,
20310586,PULS,1753.0,
20310588,PULS,1767.0,
20310590,PULS,1797.0,
20310592,PULS,1841.0,
20310594,PULS,1871.0,
20310596,PULS,1915.0,
20310598,PULS,1959.0,
20310600,PULS,2003.0,
20310604,PULS,2107.0,
20310606,PULS,2166.0,
20310608,PULS,2195.0,
20310610,PULS,2239.0,
20310612,PULS,2269.0,
20310614,PULS,2284.0,
20310616,PULS,2298.0,
20310618,PULS,2328.0,
20310620,PULS,2357.0,
20310622,PULS,2372.0,
20310624,PULS,2402.0,
20310626,PULS,2416.0,
20310628,PULS,2431.0,
20310630,PULS,2461.0,
20310632,PULS,2475.0,
20310634,PULS,2490.0,
20310636,PULS,2505.0,
20310638,PULS,2520.0,
20310640,PULS,2520.0,
20310642,PULS,2505.0,
20310644,PULS,2505.0,
20310646,PULS,2505.0,
20310648,PULS,2475.0,
20310650,PULS,2475.0,
20310652,PULS,2475.0,
20310654,PULS,2475.0,
20310656,PULS,2475.0,
20310658,PULS,2475.0,
20310660,PULS,2475.0,
20310662,PULS,2475.0,
20310662,PULS,2048.0,PULS_TRIGGER
20310664,PULS,2446.0,
20310666,PULS,2431.0,
20310668,PULS,2416.0,
20310670,PULS,2402.0,
20310672,PULS,2387.0,
20310674,PULS,2372.0,
20310676,PULS,2357.0,
20310678,PULS,2357.0,
20310680,PULS,2357.0,
20310682,PULS,2357.0,
20310684,PULS,2343.0,
20310686,PULS,2343.0,
20310688,PULS,2343.0,
20310690,PULS,2328.0,
20310692,PULS,2313.0,
20310694,PULS,2313.0,
20310696,PULS,2284.0,
20310698,PULS,2284.0,
20310700,PULS,2239.0,
20310702,PULS,2225.0,
20310704,PULS,2180.0,
20310706,PULS,2166.0,
20310708,PULS,2136.0,
20310710,PULS,2121.0,
20310712,PULS,2121.0,
20310714,PULS,2092.0,
20310716,PULS,2077.0,
20310718,PULS,2062.0,
20310722,PULS,2033.0,
20310724,PULS,2003.0,
20310726,PULS,2003.0,
20310728,PULS,1974.0,
20310730,PULS,1930.0,
20310732,PULS,1915.0,
20310734,PULS,1885.0,
20310736,PULS,1871.0,
20310738,PULS,1856.0,
20310740,PULS,1841.0,
20310742,PULS,1841.0,
20310744,PULS,1826.0,
20310746,PULS,1826.0,
20310748,PULS,1812.0,
20310750,PULS,1812.0,
20310752,PULS,1812.0,
20310754,PULS,1812.0,
20310756,PULS,1826.0,
20310758,PULS,1826.0,
20310760,PULS,1826.0,
20310762,PULS,1841.0,
20310764,PULS,1856.0,
20310766,PULS,1856.0,
20310768,PULS,1856.0,
20310770,PULS,1871.0,
20310772,PULS,1871.0,
20310774,PULS,1871.0,
20310776,PULS,1871.0,
20310778,PULS,1856.0,
20310780,PULS,1856.0,
20310782,PULS,1856.0,
20310784,PULS,1841.0,
20310786,PULS,1841.0,
20310788,PULS,1826.0,
20310790,PULS,1826.0,
20310792,PULS,1826.0,
20310794,PULS,1826.0,
20310796,PULS,1812.0,
20310798,PULS,1812.0,
20310800,PULS,1812.0,
20310802,PULS,1797.0,
20310804,PULS,1797.0,
20310806,PULS,1797.0,
20310808,PULS,1797.0,
20310810,PULS,1812.0,
20310812,PULS,1782.0,
20310814,PULS,1782.0,
20310816,PULS,1767.0,
20310818,PULS,1767.0,
20310820,PULS,1753.0,
20310822,PULS,1738.0,
20310824,PULS,1723.0,
20310826,PULS,1708.0,
20310828,PULS,1708.0,
20310830,PULS,1694.0,
20310832,PULS,1708.0,
20310834,PULS,1708.0,
20310836,PULS,1723.0,
20310838,PULS,1723.0,
20310840,PULS,1723.0,
20310842,PULS,1753.0,
20310844,PULS,1753.0,
20310846,PULS,1753.0,
20310848,PULS,1767.0,
20310850,PULS,1767.0,
20310852,PULS,1782.0,
20310854,PULS,1797.0,
20310856,PULS,1826.0,
20310858,PULS,1856.0,
20310860,PULS,1900.0,
20310862,PULS,1944.0,
20310864,PULS,1974.0,
20310866,PULS,2003.0,
20310868,PULS,2018.0,
20310870,PULS,2033.0,
20310874,PULS,2062.0,
20310876,PULS,2092.0,
20310878,PULS,2136.0,
20310880,PULS,2180.0,
20310882,PULS,2210.0,
20310884,PULS,2254.0,
20310886,PULS,2313.0,
20310888,PULS,2357.0,
20310890,PULS,2402.0,
20310892,PULS,2446.0,
20310894,PULS,2490.0,
20310896,PULS,2534.0,
20310898,PULS,2564.0,
20310900,PULS,2593.0,
20310902,PULS,2623.0,
20310904,PULS,2638.0,
20310906,PULS,2652.0,
20310908,PULS,2638.0,
20310910,PULS,2638.0,
20310912,PULS,2638.0,
20310914,PULS,2638.0,
20310916,PULS,2608.0,
20310918,PULS,2579.0,
20310920,PULS,2579.0,
20310922,PULS,2549.0,
20310924,PULS,2534.0,
20310926,PULS,2520.0,
20310928,PULS,2505.0,
20310930,PULS,2048.0,PULS_TRIGGER
20310930,PULS,2505.0,
20310932,PULS,2490.0,
20310934,PULS,2475.0,
20310936,PULS,2475.0,
20310938,PULS,2461.0,
20310940,PULS,2446.0,
20310942,PULS,2431.0,
20310944,PULS,2431.0,
20310946,PULS,2431.0,
20310948,PULS,2416.0,
20310950,PULS,2402.0,
20310952,PULS,2372.0,
20310954,PULS,2357.0,
20310956,PULS,2328.0,
20310958,PULS,2313.0,
20310960,PULS,2284.0,
20310962,PULS,2239.0,
20310964,PULS,2210.0,
20310966,PULS,2180.0,
20310968,PULS,2151.0,
20310970,PULS,2121.0,
20310972,PULS,2107.0,
20310974,PULS,2107.0,
20310976,PULS,2121.0,
20310978,PULS,2121.0,
20310980,PULS,2121.0,
20310982,PULS,2121.0,
20310984,PULS,2121.0,
20310986,PULS,2121.0,
20310988,PULS,2107.0,
20310990,PULS,2092.0,
20310992,PULS,2077.0,
20310996,PULS,2033.0,
20310998,PULS,2003.0,
20311000,PULS,1989.0,
20311002,PULS,1974.0,
20311004,PULS,1959.0,
20311006,PULS,1944.0,
20311008,PULS,1959.0,
20311010,PULS,1959.0,
20311012,PULS,1959.0,
20311014,PULS,1959.0,
20311016,PULS,1959.0,
20311018,PULS,1959.0,
20311020,PULS,1959.0,
20311022,PULS,1944.0,
20311024,PULS,1944.0,
20311026,PULS,1959.0,
20311028,PULS,1959.0,
20311030,PULS,1959.0,
20311032,PULS,1959.0,
20311034,PULS,1959.0,
20311036,PULS,1959.0,
20311038,PULS,1959.0,
20311040,PULS,1959.0,
20311042,PULS,1930.0,
20311044,PULS,1930.0,
20311046,PULS,1915.0,
20311048,PULS,1900.0,
20311050,PULS,1871.0,
20311052,PULS,1856.0,
20311054,PULS,1826.0,
20311056,PULS,1812.0,
20311058,PULS,1782.0,
20311060,PULS,1767.0,
20311062,PULS,1767.0,
20311064,PULS,1767.0,
20311066,PULS,1782.0,
20311068,PULS,1782.0,
20311070,PULS,1812.0,
20311072,PULS,1841.0,
20311074,PULS,1871.0,
20311076,PULS,1885.0,
20311078,PULS,1915.0,
20311080,PULS,1930.0,
20311082,PULS,1930.0,
20311084,PULS,1930.0,
20311086,PULS,1930.0,
20311088,PULS,1930.0,
20311090,PULS,1915.0,
20311092,PULS,1900.0,
20311094,PULS,1871.0,
20311096,PULS,1841.0,
20311098,PULS,1826.0,
20311100,PULS,1797.0,
20311102,PULS,1782.0,
20311104,PULS,1767.0,
20311106,PULS,1753.0,
20311108,PULS,1767.0,
20311110,PULS,1767.0,
20311112,PULS,1782.0,
20311114,PULS,1797.0,
20311116,PULS,1826.0,
20311118,PULS,1841.0,
20311120,PULS,1856.0,
20311122,PULS,1885.0,
20311124,PULS,1885.0,
20311126,PULS,1900.0,
20311128,PULS,1915.0,
20311130,PULS,1930.0,
20311132,PULS,1944.0,
20311134,PULS,1959.0,
20311136,PULS,2003.0,
20311138,PULS,2033.0,
20311140,PULS,2062.0,
20311142,PULS,2107.0,
20311144,PULS,2151.0,
20311146,PULS,2195.0,
20311148,PULS,2225.0,
20311150,PULS,2239.0,
20311152,PULS,2269.0,
20311154,PULS,2269.0,
20311156,PULS,2298.0,
20311158,PULS,2298.0,
20311160,PULS,2298.0,
20311162,PULS,2298.0,
20311164,PULS,2298.0,
20311166,PULS,2298.0,
20311168,PULS,2298.0,
20311170,PULS,2313.0,
20311172,PULS,2313.0,
20311174,PULS,2328.0,
20311176,PULS,2343.0,
20311178,PULS,2343.0,
20311180,PULS,2372.0,
20311182,PULS,2387.0,
20311184,PULS,2402.0,
20311186,PULS,2416.0,
20311188,PULS,2416.0,
20311190,PULS,2431.0,
20311192,PULS,2446.0,
20311194,PULS,2446.0,
20311196,PULS,2431.0,
20311198,PULS,2431.0,
20311200,PULS,2416.0,
20311202,PULS,2416.0,
20311204,PULS,2416.0,
20311206,PULS,2416.0,
20311208,PULS,2416.0,
20311210,PULS,2387.0,
20311212,PULS,2387.0,
20311214,PULS,2357.0,
20311216,PULS,2357.0,
20311216,PULS,2048.0,PULS_TRIGGER
20311218,PULS,2328.0,
20311220,PULS,2298.0,
20311222,PULS,2269.0,
20311224,PULS,2254.0,
20311226,PULS,2239.0,
20311228,PULS,2225.0,
20311230,PULS,2210.0,
20311232,PULS,2210.0,
20311234,PULS,2210.0,
20311236,PULS,2210.0,
20311238,PULS,2210.0,
20311240,PULS,2195.0,
20311242,PULS,2195.0,
20311244,PULS,2180.0,
20311246,PULS,2166.0,
20311248,PULS,2151.0,
20311250,PULS,2166.0,
20311252,PULS,2166.0,
20311254,PULS,2166.0,
20311256,PULS,2166.0,
20311258,PULS,2166.0,
20311260,PULS,2166.0,
20311262,PULS,2166.0,
20311264,PULS,2166.0,
20311266,PULS,2166.0,
20311268,PULS,2166.0,
20311270,PULS,2166.0,
20311272,PULS,2180.0,
20311274,PULS,2151.0,
20311276,PULS,2136.0,
20311278,PULS,2121.0,
20311280,PULS,2092.0,
20311282,PULS,2077.0,
20311284,PULS,2077.0,
20311286,PULS,2077.0,
20311288,PULS,2077.0,
20311290,PULS,2077.0,
20311292,PULS,2062.0,
20311294,PULS,2062.0,
20311296,PULS,2062.0,
20311302,PULS,2033.0,
20311304,PULS,2018.0,
20311306,PULS,2003.0,
20311308,PULS,1974.0,
20311310,PULS,1959.0,
20311312,PULS,1944.0,
20311314,PULS,1930.0,
20311316,PULS,1930.0,
20311318,PULS,1915.0,
20311320,PULS,1900.0,
20311322,PULS,1885.0,
20311324,PULS,1885.0,
20311326,PULS,1856.0,
20311328,PULS,1856.0,
20311330,PULS,1856.0,
20311332,PULS,1856.0,
20311334,PULS,1871.0,
20311336,PULS,1871.0,
20311338,PULS,1871.0,
20311340,PULS,1871.0,
20311342,PULS,1871.0,
20311344,PULS,1885.0,
20311346,PULS,1900.0,
20311348,PULS,1930.0,
20311350,PULS,1944.0,
20311352,PULS,1974.0,
20311354,PULS,1989.0,
20311356,PULS,2003.0,
20311358,PULS,2018.0,
20311360,PULS,2018.0,
20311362,PULS,2003.0,
20311364,PULS,2003.0,
20311366,PULS,1989.0,
20311368,PULS,1989.0,
20311370,PULS,1989.0,
20311372,PULS,1989.0,
20311374,PULS,1989.0,
20311376,PULS,1974.0,
20311378,PULS,1944.0,
20311380,PULS,1944.0,
20311382,PULS,1930.0,
20311384,PULS,1915.0,
20311386,PULS,1915.0,
20311388,PULS,1900.0,
20311390,PULS,1885.0,
20311392,PULS,1871.0,
20311394,PULS,1871.0,
20311396,PULS,1885.0,
20311398,PULS,1885.0,
20311400,PULS,1885.0,
20311402,PULS,1915.0,
20311404,PULS,1930.0,
20311406,PULS,1944.0,
20311408,PULS,1944.0,
20311410,PULS,1944.0,
20311412,PULS,1944.0,
20311414,PULS,1944.0,
20311416,PULS,1944.0,
20311418,PULS,1959.0,
20311420,PULS,1959.0,
20311422,PULS,1959.0,
20311424,PULS,1944.0,
20311426,PULS,1959.0,
20311428,PULS,1974.0,
20311430,PULS,2003.0,
20311432,PULS,2018.0,
20311436,PULS,2062.0,
20311438,PULS,2092.0,
20311440,PULS,2107.0,
20311442,PULS,2121.0,
20311444,PULS,2136.0,
20311446,PULS,2136.0,
20311448,PULS,2136.0,
20311450,PULS,2136.0,
20311452,PULS,2136.0,
20311454,PULS,2166.0,
20311456,PULS,2180.0,
20311458,PULS,2180.0,
20311460,PULS,2195.0,
20311462,PULS,2195.0,
20311464,PULS,2195.0,
20311466,PULS,2225.0,
20311468,PULS,2239.0,
20311470,PULS,2239.0,
20311472,PULS,2269.0,
20311474,PULS,2298.0,
20311476,PULS,2313.0,
20311478,PULS,2328.0,
20311480,PULS,2343.0,
20311482,PULS,2372.0,
20311484,PULS,2387.0,
20311486,PULS,2416.0,
20311488,PULS,2446.0,
20311490,PULS,2475.0,
20311492,PULS,2475.0,
20311494,PULS,2490.0,
20311496,PULS,2475.0,
20311498,PULS,2461.0,
20311500,PULS,2446.0,
20311502,PULS,2416.0,
20311504,PULS,2387.0,
20311506,PULS,2372.0,
20311508,PULS,2328.0,
20311510,PULS,2284.0,
20311512,PULS,2239.0,
20311514,PULS,2210.0,
20311514,PULS,2048.0,PULS_TRIGGER
20311516,PULS,2180.0,
20311518,PULS,2151.0,
20311520,PULS,2136.0,
20311522,PULS,2107.0,
20311524,PULS,2092.0,
20311526,PULS,2062.0,
20311532,PULS,2033.0,
20311536,PULS,2033.0,
20311538,PULS,2033.0,
20311540,PULS,2033.0,
20311542,PULS,2033.0,
20311546,PULS,2033.0,
20311548,PULS,2033.0,
20311550,PULS,2018.0,
20311552,PULS,2018.0,
20311554,PULS,2003.0,
20311556,PULS,1989.0,
20311558,PULS,1989.0,
20311560,PULS,1974.0,
20311562,PULS,1974.0,
20311564,PULS,1959.0,
20311566,PULS,1959.0,
20311568,PULS,1944.0,
20311570,PULS,1944.0,
20311572,PULS,1930.0,
20311574,PULS,1915.0,
20311576,PULS,1915.0,
20311578,PULS,1915.0,
20311580,PULS,1930.0,
20311582,PULS,1930.0,
20311584,PULS,1930.0,
20311586,PULS,1944.0,
20311588,PULS,1959.0,
20311590,PULS,1974.0,
20311592,PULS,1974.0,
20311594,PULS,2003.0,
20311596,PULS,2003.0,
20311598,PULS,2018.0,
20311600,PULS,2033.0,
20311608,PULS,2033.0,
20311610,PULS,2033.0,
20311612,PULS,2033.0,
20311614,PULS,2033.0,
20311616,PULS,2018.0,
20311618,PULS,2003.0,
20311620,PULS,1974.0,
20311622,PULS,1944.0,
20311624,PULS,1944.0,
20311626,PULS,1915.0,
20311628,PULS,1900.0,
20311630,PULS,1900.0,
20311632,PULS,1900.0,
20311634,PULS,1900.0,
20311636,PULS,1885.0,
20311638,PULS,1871.0,
20311640,PULS,1841.0,
20311642,PULS,1826.0,
20311644,PULS,1812.0,
20311646,PULS,1782.0,
20311648,PULS,1767.0,
20311650,PULS,1767.0,
20311652,PULS,1767.0,
20311654,PULS,1767.0,
20311656,PULS,1782.0,
20311658,PULS,1797.0,
20311660,PULS,1797.0,
20311662,PULS,1797.0,
20311664,PULS,1812.0,
20311666,PULS,1812.0,
20311668,PULS,1797.0,
20311670,PULS,1797.0,
20311672,PULS,1782.0,
20311674,PULS,1767.0,
20311676,PULS,1767.0,
20311678,PULS,1753.0,
20311680,PULS,1738.0,
20311682,PULS,1738.0,
20311684,PULS,1738.0,
20311686,PULS,1738.0,
20311688,PULS,1723.0,
20311690,PULS,1708.0,
20311692,PULS,1708.0,
20311694,PULS,1694.0,
20311696,PULS,1679.0,
20311698,PULS,1679.0,
20311700,PULS,1664.0,
20311702,PULS,1664.0,
20311704,PULS,1664.0,
20311706,PULS,1679.0,
20311708,PULS,1694.0,
20311710,PULS,1708.0,
20311712,PULS,1738.0,
20311714,PULS,1767.0,
20311716,PULS,1812.0,
20311718,PULS,1856.0,
20311720,PULS,1900.0,
20311722,PULS,1930.0,
20311724,PULS,1974.0,
20311726,PULS,2018.0,
20311730,PULS,2092.0,
20311732,PULS,2121.0,
20311734,PULS,2136.0,
20311736,PULS,2166.0,
20311738,PULS,2180.0,
20311740,PULS,2195.0,
20311742,PULS,2210.0,
20311744,PULS,2239.0,
20311746,PULS,2254.0,
20311748,PULS,2298.0,
20311750,PULS,2357.0,
20311752,PULS,2387.0,
20311754,PULS,2431.0,
20311756,PULS,2475.0,
20311758,PULS,2505.0,
20311760,PULS,2520.0,
20311762,PULS,2520.0,
20311764,PULS,2520.0,
20311766,PULS,2520.0,
20311768,PULS,2520.0,
20311770,PULS,2520.0,
20311772,PULS,2505.0,
20311774,PULS,2520.0,
20311776,PULS,2520.0,
20311778,PULS,2520.0,
20311780,PULS,2534.0,
20311782,PULS,2520.0,
20311784,PULS,2520.0,
20311786,PULS,2520.0,
20311788,PULS,2505.0,
20311790,PULS,2490.0,
20311792,PULS,2475.0,
20311794,PULS,2446.0,
20311796,PULS,2048.0,PULS_TRIGGER
20311796,PULS,2431.0,
20311798,PULS,2402.0,
20311800,PULS,2387.0,
20311802,PULS,2372.0,
20311804,PULS,2357.0,
20311806,PULS,2328.0,
20311808,PULS,2313.0,
20311810,PULS,2284.0,
20311812,PULS,2284.0,
20311814,PULS,2269.0,
20311816,PULS,2254.0,
20311818,PULS,2239.0,
20311820,PULS,2225.0,
20311822,PULS,2225.0,
20311824,PULS,2225.0,
20311826,PULS,2225.0,
20311828,PULS,2239.0,
20311830,PULS,2239.0,
20311832,PULS,2239.0,
20311834,PULS,2225.0,
20311836,PULS,2195.0,
20311838,PULS,2180.0,
20311840,PULS,2151.0,
20311842,PULS,2121.0,
20311844,PULS,2092.0,
20311846,PULS,2077.0,
20311848,PULS,2062.0,
20311852,PULS,2033.0,
20311854,PULS,2018.0,
20311856,PULS,1989.0,
20311858,PULS,1959.0,
20311860,PULS,1930.0,
20311862,PULS,1915.0,
20311864,PULS,1900.0,
20311866,PULS,1885.0,
20311868,PULS,1900.0,
20311870,PULS,1900.0,
20311872,PULS,1900.0,
20311874,PULS,1915.0,
20311876,PULS,1930.0,
20311878,PULS,1959.0,
20311880,PULS,1974.0,
20311882,PULS,1974.0,
20311884,PULS,1989.0,
20311886,PULS,1974.0,
20311888,PULS,1959.0,
20311890,PULS,1944.0,
20311892,PULS,1944.0,
20311894,PULS,1944.0,
20311896,PULS,1944.0,
20311898,PULS,1959.0,
20311900,PULS,1959.0,
20311902,PULS,1974.0,
20311904,PULS,1989.0,
20311906,PULS,2003.0,
20311908,PULS,2003.0,
20311910,PULS,2018.0,
20311912,PULS,2018.0,
20311914,PULS,2003.0,
20311916,PULS,2003.0,
20311918,PULS,1989.0,
20311920,PULS,1974.0,
20311922,PULS,1974.0,
20311924,PULS,1959.0,
20311926,PULS,1959.0,
20311928,PULS,1944.0,
20311930,PULS,1944.0,
20311932,PULS,1930.0,
20311934,PULS,1900.0,
20311936,PULS,1885.0,
20311938,PULS,1871.0,
20311940,PULS,1856.0,
20311942,PULS,1826.0,
20311944,PULS,1841.0,
20311946,PULS,1826.0,
20311948,PULS,1826.0,
20311950,PULS,1826.0,
20311952,PULS,1826.0,
20311954,PULS,1841.0,
20311956,PULS,1856.0,
20311958,PULS,1841.0,
20311960,PULS,1841.0,
20311962,PULS,1856.0,
20311964,PULS,1841.0,
20311966,PULS,1841.0,
20311968,PULS,1841.0,
20311970,PULS,1856.0,
20311972,PULS,1871.0,
20311974,PULS,1871.0,
20311976,PULS,1856.0,
20311978,PULS,1856.0,
20311980,PULS,1841.0,
20311982,PULS,1826.0,
20311984,PULS,1797.0,
20311986,PULS,1767.0,
20311988,PULS,1738.0,
20311990,PULS,1708.0,
20311992,PULS,1694.0,
20311994,PULS,1679.0,
20311996,PULS,1679.0,
20311998,PULS,1679.0,
20312000,PULS,1694.0,
20312002,PULS,1723.0,
20312004,PULS,1738.0,
20312006,PULS,1767.0,
20312008,PULS,1797.0,
20312010,PULS,1841.0,
20312012,PULS,1871.0,
20312014,PULS,1915.0,
20312016,PULS,1959.0,
20312018,PULS,2003.0,
20312020,PULS,2062.0,
20312022,PULS,2121.0,
20312024,PULS,2180.0,
20312026,PULS,2225.0,
20312028,PULS,2269.0,
20312030,PULS,2313.0,
20312032,PULS,2357.0,
20312034,PULS,2387.0,
20312036,PULS,2416.0,
20312038,PULS,2416.0,
20312040,PULS,2431.0,
20312042,PULS,2431.0,
20312044,PULS,2431.0,
20312046,PULS,2416.0,
20312048,PULS,2416.0,
20312050,PULS,2416.0,
20312052,PULS,2431.0,
20312054,PULS,2431.0,
20312056,PULS,2446.0,
20312058,PULS,2461.0,
20312060,PULS,2475.0,
20312062,PULS,2475.0,
20312064,PULS,2475.0,
20312066,PULS,2461.0,
20312068,PULS,2446.0,
20312070,PULS,2416.0,
20312072,PULS,2402.0,
20312074,PULS,2387.0,
20312076,PULS,2372.0,
20312078,PULS,2048.0,PULS_TRIGGER
20312078,PULS,2357.0,
20312080,PULS,2343.0,
20312082,PULS,2328.0,
20312084,PULS,2328.0,
20312086,PULS,2328.0,
20312088,PULS,2313.0,
20312090,PULS,2313.0,
20312092,PULS,2313.0,
20312094,PULS,2298.0,
20312096,PULS,2284.0,
20312098,PULS,2269.0,
20312100,PULS,2239.0,
20312102,PULS,2210.0,
20312104,PULS,2195.0,
20312106,PULS,2180.0,
20312108,PULS,2136.0,
20312110,PULS,2121.0,
20312112,PULS,2107.0,
20312114,PULS,2107.0,
20312116,PULS,2077.0,
20312118,PULS,2062.0,
20312122,PULS,2033.0,
20312124,PULS,2003.0,
20312126,PULS,1959.0,
20312128,PULS,1944.0,
20312130,PULS,1915.0,
20312132,PULS,1885.0,
20312134,PULS,1871.0,
20312136,PULS,1841.0,
20312138,PULS,1841.0,
20312140,PULS,1841.0,
20312142,PULS,1841.0,
20312144,PULS,1856.0,
20312146,PULS,1885.0,
20312148,PULS,1900.0,
20312150,PULS,1915.0,
20312152,PULS,1930.0,
20312154,PULS,1959.0,
20312156,PULS,1974.0,
20312158,PULS,1989.0,
20312160,PULS,2003.0,
20312162,PULS,2003.0,
20312164,PULS,2003.0,
20312166,PULS,2003.0,
20312168,PULS,2018.0,
20312170,PULS,2033.0,
20312172,PULS,2033.0,
20312176,PULS,2062.0,
20312178,PULS,2077.0,
20312180,PULS,2062.0,
20312182,PULS,2077.0,
20312184,PULS,2062.0,
20312186,PULS,2062.0,
20312190,PULS,2033.0,
20312192,PULS,2018.0,
20312194,PULS,1989.0,
20312196,PULS,1974.0,
20312198,PULS,1959.0,
20312200,PULS,1959.0,
20312202,PULS,1944.0,
20312204,PULS,1959.0,
20312206,PULS,1959.0,
20312208,PULS,1959.0,
20312210,PULS,1959.0,
20312212,PULS,1959.0,
20312214,PULS,1944.0,
20312216,PULS,1915.0,
20312218,PULS,1915.0,
20312220,PULS,1900.0,
20312222,PULS,1900.0,
20312224,PULS,1885.0,
20312226,PULS,1885.0,
20312228,PULS,1900.0,
20312230,PULS,1900.0,
20312232,PULS,1900.0,
20312234,PULS,1900.0,
20312236,PULS,1900.0,
20312238,PULS,1900.0,
20312240,PULS,1900.0,
20312242,PULS,1900.0,
20312244,PULS,1900.0,
20312246,PULS,1900.0,
20312248,PULS,1900.0,
20312250,PULS,1885.0,
20312252,PULS,1871.0,
20312254,PULS,1885.0,
20312256,PULS,1885.0,
20312258,PULS,1885.0,
20312260,PULS,1885.0,
20312262,PULS,1900.0,
20312264,PULS,1915.0,
